team,avg_age,possession,progressive_carries_per90,progressive_passes_per90,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_goals_against_per90,gk_shots_on_target_against,gk_save_pct,gk_pens_save_pct,gk_free_kick_goals_against_per90,gk_corner_kick_goals_against_per90,gk_own_goals_against_per90,gk_psxg_per90,gk_psnpxg_per_shot_on_target_against,gk_psxg_net_per90,gk_passes_pct_launched,gk_passes_per90,gk_passes_throws_per90,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks_per90,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses_per90,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net_per90,npxg_net_per90,passes_completed_per90,passes_per90,passes_pct,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium,passes_completed_long_per90,passes_long_per90,passes_pct_long,pass_xa_per90,xg_assist_net_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,sca_per90,sca_passes_live_per90,sca_passes_dead_per90,sca_take_ons_per90,sca_shots_per90,sca_fouled_per90,sca_defense_per90,gca_per90,gca_passes_live_per90,gca_passes_dead_per90,gca_take_ons_per90,gca_shots_per90,gca_fouled_per90,gca_defense_per90,tackles_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct,challenges_lost_per90,blocks_per90,blocked_shots_per90,blocked_passes_per90,interceptions_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_per90,take_ons_won_per90,take_ons_won_pct,take_ons_tackled_per90,take_ons_tackled_pct,carries_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,progressive_passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct,season
Feyenoord,24.5,54.8,19.666666666666668,51.666666666666664,1.33,0.83,2.17,1.33,2.17,1.77,1.14,2.91,1.64,2.78,1.67,21,61.9,0.0,0.0,0.3333333333333333,0.3333333333333333,1.5833333333333333,0.36,0.25,23.3,35.5,3.5,12.2,22.5,6.0,11.1,18.4,7.0,2.4,2.0,10.5,33.3,15.0,5.0,0.09,0.27,17.2,4,0.12,-0.43333333333333335,-0.3,515.1666666666666,608.1666666666666,84.7,8824.833333333334,2735.6666666666665,223.83333333333334,247.16666666666666,90.6,247.16666666666666,272.0,90.9,34.833333333333336,60.666666666666664,57.4,1.3833333333333335,-0.31666666666666665,10.666666666666666,39.833333333333336,11.333333333333334,1.1666666666666667,561.3333333333334,44.666666666666664,9.0,2.6666666666666665,2.6666666666666665,18.833333333333332,19.666666666666668,7.5,4.5,1.5,0.0,2.1666666666666665,11.5,26.0,18.666666666666668,2.1666666666666665,1.3333333333333333,1.6666666666666667,1.5,0.6666666666666666,2.33,1.5,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,16.5,11.166666666666666,6.833333333333333,6.5,3.1666666666666665,8.5,15.333333333333334,55.4,6.833333333333333,10.666666666666666,2.8333333333333335,7.833333333333333,8.333333333333334,24.833333333333332,9.666666666666666,0.3333333333333333,712.8333333333334,59.833333333333336,221.0,327.1666666666667,170.5,26.333333333333332,712.6666666666666,21.833333333333332,12.833333333333334,58.8,7.333333333333333,33.6,457.1666666666667,2120.8333333333335,1135.6666666666667,14.5,5.0,16.0,8.333333333333334,511.5,51.5,0.0,12.166666666666666,8.0,2.1666666666666665,0.16666666666666666,0.3333333333333333,0.3333333333333333,52.5,7.333333333333333,6.833333333333333,51.8,2024
Galatasaray,28.9,53.2,16.5,45.166666666666664,1.67,1.0,2.67,1.5,2.5,1.64,1.09,2.72,1.37,2.46,2.17,25,48.0,0.0,0.0,0.0,0.0,1.95,0.47,-0.21,46.5,33.0,4.666666666666667,27.3,29.3,7.166666666666667,39.5,35.7,11.0,4.5,5.0,23.7,27.8,15.0,4.17,0.1,0.36,16.6,2,0.1,0.03333333333333333,0.13333333333333333,395.8333333333333,514.5,76.9,6862.5,2555.5,181.66666666666666,212.0,85.7,163.83333333333334,199.0,82.3,38.5,71.0,54.2,1.2166666666666666,-0.08333333333333333,11.833333333333334,33.0,9.666666666666666,3.1666666666666665,458.8333333333333,53.5,14.5,2.8333333333333335,2.8333333333333335,22.5,23.333333333333332,5.333333333333333,2.6666666666666665,1.6666666666666667,0.0,2.1666666666666665,12.166666666666666,27.17,19.5,2.6666666666666665,1.0,2.3333333333333335,1.1666666666666667,0.5,3.0,2.3333333333333335,0.0,0.16666666666666666,0.0,0.5,0.0,20.0,12.666666666666666,9.5,7.166666666666667,3.3333333333333335,10.666666666666666,21.5,49.6,10.833333333333334,11.5,3.1666666666666665,8.333333333333334,10.166666666666666,30.166666666666668,19.666666666666668,0.8333333333333334,631.1666666666666,54.5,184.66666666666666,291.1666666666667,163.16666666666666,23.333333333333332,630.8333333333334,20.0,8.333333333333334,41.7,8.5,42.5,397.6666666666667,2025.6666666666667,1040.8333333333333,16.166666666666668,3.6666666666666665,17.666666666666668,7.166666666666667,392.8333333333333,45.166666666666664,0.0,12.0,11.833333333333334,2.1666666666666665,0.3333333333333333,0.0,0.0,61.166666666666664,15.0,18.0,45.5,2024
Inter,29.4,52.0,17.833333333333332,36.166666666666664,1.33,0.67,2.0,0.83,1.5,2.05,1.32,3.38,1.67,2.99,0.83,25,80.0,0.0,0.0,0.0,0.0,1.05,0.25,0.22,25.6,32.833333333333336,3.6666666666666665,17.3,23.7,6.5,12.8,26.3,12.5,5.3,0.67,18.3,29.3,13.67,4.0,0.06,0.21,16.6,3,0.13,-0.7166666666666667,-0.8333333333333334,430.5,527.1666666666666,81.7,7698.166666666667,2427.0,184.83333333333334,212.33333333333334,87.0,195.5,222.0,88.1,41.833333333333336,68.5,61.1,1.0666666666666667,-0.65,11.0,25.166666666666668,9.0,3.6666666666666665,479.1666666666667,45.5,13.5,1.5,5.0,20.5,19.333333333333332,4.333333333333333,1.3333333333333333,1.8333333333333333,0.16666666666666666,2.5,11.5,24.83,16.5,2.5,1.6666666666666667,2.5,1.6666666666666667,0.0,2.17,1.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,14.833333333333334,8.833333333333334,7.0,6.5,1.3333333333333333,5.333333333333333,13.333333333333334,40.0,8.0,10.0,2.8333333333333335,7.166666666666667,6.833333333333333,21.666666666666668,17.833333333333332,0.16666666666666666,632.3333333333334,74.0,245.66666666666666,264.3333333333333,128.5,22.333333333333332,631.8333333333334,16.833333333333332,7.166666666666667,42.6,7.333333333333333,43.6,357.1666666666667,1919.1666666666667,953.3333333333334,13.833333333333334,2.6666666666666665,14.5,7.333333333333333,426.8333333333333,36.0,0.0,9.833333333333334,13.333333333333334,2.5,0.3333333333333333,0.0,0.0,51.5,13.666666666666666,12.666666666666666,51.9,2024
Lazio,29.4,45.7,15.666666666666666,43.833333333333336,1.17,0.83,2.0,1.0,1.83,1.43,0.98,2.41,1.29,2.28,1.17,24,70.8,0.0,0.0,0.0,0.0,1.3333333333333333,0.36,0.17,34.2,24.166666666666668,3.8333333333333335,19.3,28.1,6.166666666666667,27.0,27.3,9.833333333333334,1.7,1.17,19.3,30.3,12.67,3.83,0.08,0.26,18.9,3,0.1,-0.26666666666666666,-0.3,468.5,555.1666666666666,84.4,7956.666666666667,2669.3333333333335,223.33333333333334,246.5,90.6,199.16666666666666,221.66666666666666,89.8,38.5,63.0,61.1,0.9333333333333332,-0.15,9.666666666666666,31.833333333333332,7.5,1.6666666666666667,510.3333333333333,43.166666666666664,12.833333333333334,1.1666666666666667,2.5,14.0,16.666666666666668,5.333333333333333,2.5,1.8333333333333333,0.0,1.6666666666666667,11.666666666666666,22.67,17.0,1.8333333333333333,1.3333333333333333,1.0,1.0,0.5,2.0,1.1666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,15.0,9.5,5.5,8.0,1.5,6.833333333333333,15.666666666666666,43.6,8.833333333333334,11.0,3.3333333333333335,7.666666666666667,10.0,25.0,16.333333333333332,0.0,653.0,63.166666666666664,208.83333333333334,315.3333333333333,133.33333333333334,17.5,652.8333333333334,15.333333333333334,7.333333333333333,47.8,6.5,42.4,390.0,1938.0,952.0,14.5,3.8333333333333335,13.5,4.833333333333333,465.8333333333333,43.5,0.0,11.333333333333334,11.833333333333334,1.6666666666666667,0.16666666666666666,0.0,0.0,47.833333333333336,6.833333333333333,8.166666666666666,45.6,2024
Lens,27.6,44.2,15.5,30.833333333333332,1.0,0.67,1.67,0.83,1.5,1.01,0.72,1.73,0.88,1.6,1.83,32,71.9,0.0,0.0,0.16666666666666666,0.0,1.6666666666666667,0.25,-0.16,46.5,27.5,4.5,41.8,36.5,7.5,37.8,31.7,13.833333333333334,8.4,1.17,14.6,25.4,9.83,2.5,0.08,0.33,16.8,2,0.09,-0.016666666666666666,-0.049999999999999996,334.1666666666667,434.8333333333333,76.8,5690.666666666667,2335.0,160.33333333333334,190.16666666666666,84.3,128.0,157.83333333333334,81.1,32.166666666666664,57.666666666666664,55.8,0.6833333333333332,-0.049999999999999996,8.0,25.166666666666668,6.833333333333333,2.3333333333333335,380.3333333333333,51.5,14.666666666666666,1.6666666666666667,2.3333333333333335,17.0,23.166666666666668,3.3333333333333335,0.5,2.3333333333333335,0.0,3.0,10.333333333333334,18.17,13.5,1.8333333333333333,0.5,0.8333333333333334,1.1666666666666667,0.3333333333333333,2.0,1.5,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,18.833333333333332,12.666666666666666,9.333333333333334,8.0,1.5,10.5,17.333333333333332,60.6,6.833333333333333,10.833333333333334,2.3333333333333335,8.5,8.0,26.833333333333332,19.166666666666668,0.3333333333333333,541.8333333333334,65.16666666666667,182.33333333333334,260.8333333333333,103.66666666666667,16.166666666666668,541.6666666666666,14.833333333333334,5.333333333333333,36.0,7.833333333333333,52.8,360.5,2171.8333333333335,869.1666666666666,11.333333333333334,3.1666666666666665,12.666666666666666,9.333333333333334,331.6666666666667,30.666666666666668,0.16666666666666666,12.5,13.833333333333334,3.0,0.16666666666666666,0.3333333333333333,0.0,49.666666666666664,13.666666666666666,12.833333333333334,51.6,2024
Manchester City,26.2,70.5,35.333333333333336,64.5,3.0,2.17,5.17,2.5,4.67,2.84,1.89,4.72,2.45,4.34,1.17,16,56.3,0.0,0.0,0.16666666666666666,0.0,1.0,0.37,-0.17,63.4,41.833333333333336,4.333333333333333,15.9,24.9,2.5,6.7,20.1,6.0,8.3,1.83,21.2,38.0,21.5,8.17,0.12,0.31,15.6,3,0.12,0.16666666666666666,0.049999999999999996,704.1666666666666,770.1666666666666,91.4,11571.166666666666,3301.0,353.8333333333333,373.0,94.9,285.5,303.6666666666667,94.0,51.833333333333336,65.5,79.1,2.3833333333333333,0.2833333333333333,17.0,58.333333333333336,15.166666666666666,2.1666666666666665,727.1666666666666,41.833333333333336,15.5,3.6666666666666665,4.0,14.0,16.0,5.666666666666667,1.0,2.0,0.3333333333333333,1.1666666666666667,8.333333333333334,40.67,31.166666666666668,2.0,3.0,3.0,1.5,0.0,5.83,4.333333333333333,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,9.166666666666666,5.0,3.5,4.166666666666667,1.5,4.5,9.166666666666666,49.1,4.666666666666667,5.666666666666667,1.0,4.666666666666667,5.0,14.166666666666666,9.666666666666666,0.0,853.6666666666666,45.5,163.0,425.1666666666667,272.1666666666667,44.0,853.1666666666666,22.5,11.666666666666666,51.9,7.5,33.3,596.0,3410.3333333333335,1899.1666666666667,26.5,10.833333333333334,12.333333333333334,8.333333333333334,693.8333333333334,63.5,0.0,7.0,13.833333333333334,1.1666666666666667,0.5,0.0,0.0,44.166666666666664,6.666666666666667,4.666666666666667,58.8,2024
Manchester Utd,26.8,46.3,17.0,35.666666666666664,2.0,1.5,3.5,1.83,3.33,1.75,1.18,2.94,1.62,2.8,2.5,35,62.9,33.3,0.3333333333333333,0.16666666666666666,0.0,2.15,0.29,-0.34,41.5,31.666666666666668,4.333333333333333,42.6,34.6,6.5,33.3,26.8,12.833333333333334,2.6,0.33,9.0,37.1,11.67,4.33,0.16,0.42,16.0,2,0.14,0.25,0.21666666666666667,375.6666666666667,468.8333333333333,80.1,6573.5,2396.3333333333335,174.5,197.83333333333334,88.2,154.5,178.83333333333334,86.4,35.166666666666664,67.83333333333333,51.8,1.1666666666666667,0.31666666666666665,8.166666666666666,25.0,6.833333333333333,1.3333333333333333,421.3333333333333,46.333333333333336,11.666666666666666,1.5,4.0,13.833333333333334,20.166666666666668,4.5,0.8333333333333334,2.1666666666666665,0.0,1.1666666666666667,8.5,20.33,16.0,1.3333333333333333,1.1666666666666667,0.6666666666666666,1.0,0.16666666666666666,3.33,2.6666666666666665,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,12.666666666666666,8.333333333333334,6.5,5.166666666666667,1.0,5.333333333333333,14.333333333333334,37.2,9.0,13.833333333333334,4.0,9.833333333333334,9.5,22.166666666666668,16.166666666666668,0.8333333333333334,574.0,65.16666666666667,193.16666666666666,254.66666666666666,133.5,21.0,573.8333333333334,20.833333333333332,9.333333333333334,44.8,9.666666666666666,46.4,337.0,1925.6666666666667,926.0,12.333333333333334,5.5,14.333333333333334,8.166666666666666,370.6666666666667,35.5,0.16666666666666666,10.833333333333334,9.5,1.1666666666666667,0.0,0.6666666666666666,0.0,47.666666666666664,13.5,8.666666666666666,60.9,2024
Milan,26.8,43.7,22.0,34.0,0.83,0.83,1.67,0.83,1.67,1.6,1.24,2.84,1.48,2.72,1.33,27,74.1,0.0,0.0,0.3333333333333333,0.0,1.1500000000000001,0.22,-0.19,52.4,23.666666666666668,5.166666666666667,33.8,30.8,7.833333333333333,31.9,36.1,11.666666666666666,5.7,1.5,3.0,28.7,15.67,4.5,0.05,0.19,16.9,4,0.1,-0.7666666666666666,-0.65,328.0,405.6666666666667,80.9,5970.333333333333,2287.6666666666665,142.5,160.83333333333334,88.6,138.33333333333334,162.0,85.4,38.5,60.333333333333336,63.8,1.0333333333333334,-0.39999999999999997,12.0,25.833333333333332,8.333333333333334,2.8333333333333335,358.3333333333333,46.166666666666664,13.166666666666666,0.8333333333333334,1.6666666666666667,17.166666666666668,16.833333333333332,6.0,1.6666666666666667,3.3333333333333335,0.16666666666666666,1.1666666666666667,7.333333333333333,29.17,20.333333333333332,2.8333333333333335,2.8333333333333335,2.3333333333333335,0.8333333333333334,0.0,1.5,1.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,17.666666666666668,10.166666666666666,9.0,6.166666666666667,2.5,8.0,15.166666666666666,52.7,7.166666666666667,10.833333333333334,3.3333333333333335,7.5,7.0,24.666666666666668,17.833333333333332,0.16666666666666666,519.5,59.5,169.83333333333334,225.83333333333334,130.83333333333334,23.666666666666668,519.3333333333334,23.5,11.666666666666666,49.6,8.5,36.2,328.8333333333333,2030.5,1059.1666666666667,14.333333333333334,4.833333333333333,15.666666666666666,8.166666666666666,325.1666666666667,33.666666666666664,0.0,11.833333333333334,12.166666666666666,1.1666666666666667,0.0,0.16666666666666666,0.0,44.5,10.333333333333334,9.833333333333334,51.2,2024
Napoli,27.4,54.3,21.666666666666668,45.333333333333336,1.33,0.5,1.83,1.17,1.67,1.39,1.04,2.44,1.27,2.32,1.5,29,69.0,0.0,0.0,0.0,0.16666666666666666,1.1166666666666667,0.23,-0.21,51.5,20.5,4.0,11.4,26.1,9.666666666666666,32.8,31.6,17.0,0.0,1.5,17.2,30.7,14.67,4.5,0.08,0.26,17.0,2,0.09,-0.06666666666666667,-0.09999999999999999,492.3333333333333,585.1666666666666,84.1,8214.0,2772.3333333333335,247.16666666666666,274.0,90.2,189.0,217.16666666666666,87.0,44.5,67.33333333333333,66.1,1.3833333333333335,-0.5499999999999999,11.5,29.666666666666668,9.833333333333334,1.3333333333333333,530.8333333333334,53.166666666666664,13.666666666666666,2.1666666666666665,5.0,18.666666666666668,19.333333333333332,8.0,3.5,2.6666666666666665,0.0,1.1666666666666667,7.166666666666667,27.33,20.333333333333332,1.8333333333333333,2.8333333333333335,1.3333333333333333,1.0,0.0,2.33,1.5,0.0,0.3333333333333333,0.5,0.0,0.0,14.833333333333334,7.833333333333333,7.5,6.0,1.3333333333333333,7.0,15.166666666666666,46.2,8.166666666666666,11.166666666666666,3.6666666666666665,7.5,8.166666666666666,23.0,20.166666666666668,0.16666666666666666,695.3333333333334,67.0,196.0,339.0,167.0,26.5,695.1666666666666,23.5,11.333333333333334,48.2,9.5,40.4,409.3333333333333,2206.0,1093.3333333333333,14.833333333333334,5.833333333333333,13.5,7.833333333333333,489.6666666666667,44.833333333333336,0.0,11.0,12.666666666666666,1.1666666666666667,0.0,0.0,0.16666666666666666,46.166666666666664,15.166666666666666,13.5,52.9,2024
Newcastle Utd,28.0,45.5,15.333333333333334,38.666666666666664,1.0,0.83,1.83,1.0,1.83,0.99,0.7,1.68,0.99,1.68,1.17,32,81.3,0.0,0.0,0.16666666666666666,0.0,1.8499999999999999,0.33,0.69,36.2,18.833333333333332,5.5,30.1,28.5,8.333333333333334,70.0,51.0,13.166666666666666,7.6,1.0,14.0,40.3,10.33,4.17,0.1,0.24,18.2,4,0.1,0.016666666666666666,0.016666666666666666,336.6666666666667,424.0,79.4,6064.5,2306.5,151.0,173.0,87.3,143.5,167.16666666666666,85.8,35.666666666666664,65.33333333333333,54.6,0.8833333333333333,0.13333333333333333,7.5,23.666666666666668,7.666666666666667,1.0,375.5,47.5,15.166666666666666,1.1666666666666667,2.6666666666666665,13.333333333333334,17.833333333333332,4.0,1.6666666666666667,1.0,0.6666666666666666,1.0,8.833333333333334,17.83,13.5,1.5,0.5,0.8333333333333334,1.1666666666666667,0.3333333333333333,1.67,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,16.666666666666668,11.833333333333334,8.666666666666666,5.833333333333333,2.1666666666666665,9.0,18.333333333333332,49.1,9.333333333333334,14.666666666666666,5.5,9.166666666666666,6.166666666666667,22.833333333333332,20.5,0.16666666666666666,536.3333333333334,59.333333333333336,170.0,236.5,136.16666666666666,18.333333333333332,536.3333333333334,18.333333333333332,4.833333333333333,26.4,10.0,54.5,299.3333333333333,1789.6666666666667,834.8333333333334,14.666666666666666,2.1666666666666665,13.666666666666666,8.333333333333334,334.1666666666667,38.166666666666664,0.0,11.0,13.333333333333334,1.0,0.0,0.16666666666666666,0.0,48.5,10.0,9.166666666666666,52.2,2024
Paris S-G,25.3,66.8,33.333333333333336,60.666666666666664,1.5,0.83,2.33,1.17,2.0,2.23,1.79,4.02,1.98,3.77,1.33,29,72.4,0.0,0.0,0.0,0.0,1.1833333333333333,0.26,-0.15,51.9,22.5,3.8333333333333335,17.8,25.5,7.666666666666667,6.5,20.0,8.166666666666666,2.0,1.83,20.0,26.7,17.5,4.67,0.07,0.25,18.3,1,0.12,-0.7333333333333334,-0.8166666666666668,591.6666666666666,677.1666666666666,87.4,10239.0,3083.3333333333335,257.1666666666667,283.5,90.7,273.0,297.5,91.8,48.0,69.66666666666667,68.9,1.6333333333333335,-0.9500000000000001,14.833333333333334,49.0,13.5,1.8333333333333333,624.8333333333334,50.0,11.166666666666666,1.6666666666666667,2.8333333333333335,18.833333333333332,21.5,7.333333333333333,0.8333333333333334,3.0,0.0,2.3333333333333335,10.333333333333334,32.0,25.333333333333332,1.3333333333333333,2.6666666666666665,1.5,0.6666666666666666,0.5,2.0,1.1666666666666667,0.0,0.3333333333333333,0.5,0.0,0.0,15.166666666666666,8.333333333333334,7.166666666666667,5.666666666666667,2.3333333333333335,9.0,18.166666666666668,49.5,9.166666666666666,8.5,1.6666666666666667,6.833333333333333,7.166666666666667,22.333333333333332,12.5,0.5,785.0,58.5,197.0,362.0,231.83333333333334,35.833333333333336,784.6666666666666,25.333333333333332,11.0,43.4,12.5,49.3,625.8333333333334,3412.0,1667.0,22.5,11.333333333333334,15.333333333333334,9.833333333333334,587.0,60.333333333333336,0.0,12.5,9.833333333333334,2.3333333333333335,0.0,0.0,0.0,53.5,6.166666666666667,10.0,38.1,2024
Porto,27.1,50.8,17.333333333333332,42.5,2.5,1.83,4.33,2.33,4.17,1.64,1.19,2.82,1.52,2.71,1.33,24,66.7,0.0,0.0,0.0,0.16666666666666666,0.8166666666666668,0.21,-0.36,45.8,34.166666666666664,5.166666666666667,22.0,29.8,6.666666666666667,35.0,34.5,8.666666666666666,7.7,2.33,19.7,47.1,14.17,6.67,0.16,0.35,16.5,0,0.11,0.8666666666666667,0.8166666666666668,416.6666666666667,500.1666666666667,83.3,7343.333333333333,2536.6666666666665,180.33333333333334,203.83333333333334,88.5,177.5,198.33333333333334,89.5,42.5,66.0,64.4,1.4333333333333333,0.65,11.0,28.666666666666668,11.5,2.1666666666666665,453.0,45.5,14.5,2.0,3.8333333333333335,12.5,18.333333333333332,3.6666666666666665,0.8333333333333334,1.0,0.16666666666666666,1.6666666666666667,8.666666666666666,26.0,19.333333333333332,2.0,1.6666666666666667,1.3333333333333333,0.8333333333333334,0.8333333333333334,4.0,2.3333333333333335,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.5,19.0,10.333333333333334,8.833333333333334,7.166666666666667,3.0,7.666666666666667,17.0,45.1,9.333333333333334,10.5,3.0,7.5,8.166666666666666,27.166666666666668,16.166666666666668,0.6666666666666666,614.0,69.33333333333333,198.16666666666666,277.1666666666667,144.0,28.333333333333332,613.8333333333334,20.333333333333332,9.166666666666666,45.1,9.0,44.3,403.5,1976.0,960.1666666666666,10.166666666666666,4.5,15.0,6.166666666666667,412.8333333333333,41.666666666666664,0.0,10.0,13.0,1.6666666666666667,0.16666666666666666,0.0,0.16666666666666666,49.166666666666664,13.0,9.833333333333334,56.9,2024
PSV Eindhoven,26.2,51.2,21.166666666666668,39.666666666666664,1.17,0.83,2.0,1.0,1.83,1.31,0.91,2.22,1.18,2.09,1.67,22,54.5,0.0,0.0,0.16666666666666666,0.0,1.3666666666666665,0.38,-0.3,38.2,26.833333333333332,3.1666666666666665,35.4,31.9,8.5,37.3,32.7,11.333333333333334,1.5,0.83,19.1,34.0,15.67,5.33,0.06,0.19,17.9,2,0.08,-0.15,-0.18333333333333335,382.3333333333333,479.1666666666667,79.8,6792.333333333333,2439.5,170.66666666666666,194.5,87.7,159.0,182.5,87.1,41.333333333333336,74.33333333333333,55.6,1.1666666666666667,-0.08333333333333333,13.0,32.0,7.333333333333333,2.6666666666666665,428.6666666666667,48.5,12.333333333333334,1.8333333333333333,2.8333333333333335,18.0,20.333333333333332,4.666666666666667,1.6666666666666667,1.8333333333333333,0.0,2.0,8.166666666666666,29.0,22.166666666666668,2.3333333333333335,1.8333333333333333,1.1666666666666667,1.0,0.5,2.17,1.8333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,16.166666666666668,10.666666666666666,8.333333333333334,6.166666666666667,1.6666666666666667,8.666666666666666,17.0,51.0,8.333333333333334,12.666666666666666,3.5,9.166666666666666,7.666666666666667,23.833333333333332,12.5,0.0,588.8333333333334,61.0,191.16666666666666,255.66666666666666,146.33333333333334,22.333333333333332,588.6666666666666,20.666666666666668,11.666666666666666,56.5,7.166666666666667,34.7,350.6666666666667,2070.0,1091.0,14.333333333333334,6.666666666666667,16.333333333333332,8.333333333333334,378.3333333333333,39.166666666666664,0.0,11.666666666666666,10.0,2.0,0.16666666666666666,0.0,0.0,51.666666666666664,12.666666666666666,14.333333333333334,46.9,2024
RB Leipzig,26.1,46.0,19.833333333333332,26.0,2.17,2.0,4.17,2.17,4.17,1.63,1.31,2.94,1.63,2.94,1.67,24,58.3,0.0,0.0,0.0,0.16666666666666666,1.4833333333333334,0.38,-0.01,53.1,39.333333333333336,3.1666666666666665,16.5,24.5,8.5,19.6,27.4,11.833333333333334,0.0,0.83,8.0,31.1,15.0,4.67,0.14,0.46,18.2,4,0.11,0.5333333333333333,0.5333333333333333,381.3333333333333,469.6666666666667,81.2,6503.166666666667,2418.0,176.16666666666666,200.66666666666666,87.8,163.16666666666666,184.66666666666666,88.4,32.666666666666664,57.833333333333336,56.5,0.8166666666666668,0.6833333333333332,11.833333333333334,21.666666666666668,7.166666666666667,1.6666666666666667,419.3333333333333,47.833333333333336,14.5,1.8333333333333333,3.0,13.5,16.666666666666668,5.5,1.6666666666666667,2.0,0.0,2.5,11.333333333333334,27.0,19.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,1.1666666666666667,0.5,4.17,2.5,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333,18.5,11.166666666666666,10.666666666666666,5.666666666666667,2.1666666666666665,9.833333333333334,20.666666666666668,47.6,10.833333333333334,11.833333333333334,3.3333333333333335,8.5,9.833333333333334,28.333333333333332,18.0,0.8333333333333334,583.1666666666666,82.33333333333333,244.16666666666666,228.83333333333334,116.33333333333333,18.5,583.1666666666666,14.666666666666666,7.833333333333333,53.4,4.833333333333333,33.0,352.8333333333333,1781.5,935.5,13.5,5.166666666666667,13.333333333333334,5.833333333333333,378.3333333333333,26.0,0.0,10.5,12.333333333333334,2.5,0.0,0.0,0.16666666666666666,48.833333333333336,9.333333333333334,10.166666666666666,47.9,2024
